lat,lon,fecha_iso,origen,categoria
-12.551558333333334,-37.98733611111111,2025-08-19,Interno (Captura Propia),Imagen
-12.549480555555556,-37.98813888888889,2025-08-21,Interno (Captura Propia),Imagen
-12.551494444444446,-37.98744444444444,2025-08-22,Interno (Captura Propia),Imagen
-12.551075,-37.98705277777778,2025-08-23,Interno (Captura Propia),Imagen
-12.551305555555556,-37.98670277777778,2025-08-23,Interno (Captura Propia),Imagen
-12.551302777777778,-37.98670555555556,2025-08-23,Interno (Captura Propia),Imagen
-12.551302777777778,-37.98670555555556,2025-08-23,Interno (Captura Propia),Imagen
-12.551305555555556,-37.98670833333333,2025-08-23,Interno (Captura Propia),Imagen
-12.551311111111112,-37.98665277777778,2025-08-23,Interno (Captura Propia),Imagen
-12.551308333333337,-37.98666111111111,2025-08-23,Interno (Captura Propia),Imagen
-12.55131388888889,-37.98661388888889,2025-08-23,Interno (Captura Propia),Imagen
-12.55006388888889,-37.98875833333334,2025-08-23,Interno (Captura Propia),Imagen
-12.55006388888889,-37.98875833333334,2025-08-23,Interno (Captura Propia),Imagen
-34.600575,-58.390975,2025-08-24,Interno (Captura Propia),Imagen
-34.44213611111111,-58.87190555555556,2025-08-24,Interno (Captura Propia),Imagen
-34.442119444444444,-58.87186388888889,2025-08-24,Interno (Captura Propia),Imagen
-34.442119444444444,-58.87186388888889,2025-08-24,Interno (Captura Propia),Imagen
-34.442119444444444,-58.87186388888889,2025-08-24,Interno (Captura Propia),Imagen
-34.442119444444444,-58.87186388888889,2025-08-24,Interno (Captura Propia),Imagen
-34.442119444444444,-58.87186388888889,2025-08-24,Interno (Captura Propia),Imagen
-34.442119444444444,-58.87186388888889,2025-08-24,Interno (Captura Propia),Imagen
-34.44209166666666,-58.87188333333334,2025-08-24,Interno (Captura Propia),Imagen
-34.54671111111111,-58.458958333333335,2025-08-25,Interno (Captura Propia),Imagen
-34.54671388888889,-58.459094444444446,2025-08-25,Interno (Captura Propia),Imagen
-34.54671388888889,-58.45917222222222,2025-08-25,Interno (Captura Propia),Imagen
-34.552502777777775,-58.46265833333334,2025-08-26,Interno (Captura Propia),Imagen
-34.54689444444444,-58.45836388888889,2025-08-27,Interno (Captura Propia),Imagen
-34.54683055555555,-58.458675,2025-08-28,Interno (Captura Propia),Imagen
-34.54678055555556,-58.45896111111112,2025-08-28,Interno (Captura Propia),Imagen
-34.54678333333333,-58.458938888888895,2025-08-28,Interno (Captura Propia),Imagen
-34.547066666666666,-58.45905555555556,2025-08-28,Interno (Captura Propia),Imagen
-34.546949999999995,-58.45895,2025-08-28,Interno (Captura Propia),Imagen
-34.59906388888889,-58.375275,2025-08-30,Interno (Captura Propia),Imagen
-34.55027777777777,-58.45796944444445,2025-09-04,Interno (Captura Propia),Imagen
-34.89283888888889,-58.048275,2025-09-07,Interno (Captura Propia),Imagen
-32.59481111111111,-62.474980555555554,2025-09-12,Interno (Captura Propia),Imagen
-32.594794444444446,-62.47496666666667,2025-09-12,Interno (Captura Propia),Imagen
-32.594791666666666,-62.474963888888894,2025-09-12,Interno (Captura Propia),Imagen
-31.463875,-64.05031666666666,2025-09-12,Interno (Captura Propia),Imagen
-31.463372222222223,-64.05084166666667,2025-09-12,Interno (Captura Propia),Imagen
-31.486769444444445,-64.24535277777778,2025-09-12,Interno (Captura Propia),Imagen
-31.487258333333333,-64.24491944444445,2025-09-12,Interno (Captura Propia),Imagen
-31.48708333333333,-64.24519444444445,2025-09-12,Interno (Captura Propia),Imagen
-31.48678888888889,-64.24580277777778,2025-09-12,Interno (Captura Propia),Imagen
-31.486786111111112,-64.24578055555556,2025-09-12,Interno (Captura Propia),Imagen
-31.48678333333333,-64.24578055555556,2025-09-12,Interno (Captura Propia),Imagen
-31.486777777777775,-64.24581111111111,2025-09-12,Interno (Captura Propia),Imagen
-31.486777777777775,-64.24580277777778,2025-09-12,Interno (Captura Propia),Imagen
-31.48770277777778,-64.24681944444444,2025-09-12,Interno (Captura Propia),Imagen
-31.4877,-64.24681944444444,2025-09-12,Interno (Captura Propia),Imagen
-31.4877,-64.24681944444444,2025-09-12,Interno (Captura Propia),Imagen
-31.48770277777778,-64.24681944444444,2025-09-12,Interno (Captura Propia),Imagen
-31.48770277777778,-64.246825,2025-09-12,Interno (Captura Propia),Imagen
-31.48770277777778,-64.246825,2025-09-12,Interno (Captura Propia),Imagen
-31.487775,-64.24701666666667,2025-09-12,Interno (Captura Propia),Imagen
-31.48776666666667,-64.24703333333333,2025-09-12,Interno (Captura Propia),Imagen
-31.48776666666667,-64.24703333333333,2025-09-12,Interno (Captura Propia),Imagen
-31.48776666666667,-64.24703333333333,2025-09-12,Interno (Captura Propia),Imagen
-31.48776666666667,-64.2470388888889,2025-09-12,Interno (Captura Propia),Imagen
-31.487775,-64.24703333333333,2025-09-12,Interno (Captura Propia),Imagen
-31.487775,-64.24703333333333,2025-09-12,Interno (Captura Propia),Imagen
-31.487683333333333,-64.24705555555556,2025-09-12,Interno (Captura Propia),Imagen
-31.48773888888889,-64.24707777777778,2025-09-12,Interno (Captura Propia),Imagen
-31.48776944444445,-64.24709444444444,2025-09-12,Interno (Captura Propia),Imagen
-31.486847222222224,-64.24710833333333,2025-09-12,Interno (Captura Propia),Imagen
-31.486847222222224,-64.24710833333333,2025-09-12,Interno (Captura Propia),Imagen
-31.486847222222224,-64.24710833333333,2025-09-12,Interno (Captura Propia),Imagen
-31.48773888888889,-64.24702500000001,2025-09-12,Interno (Captura Propia),Imagen
-31.48773333333333,-64.24701666666667,2025-09-12,Interno (Captura Propia),Imagen
-31.487719444444444,-64.24704722222222,2025-09-12,Interno (Captura Propia),Imagen
-31.487722222222224,-64.24705555555556,2025-09-12,Interno (Captura Propia),Imagen
-31.48708055555556,-64.24643055555556,2025-09-12,Interno (Captura Propia),Imagen
-31.487075,-64.24643055555556,2025-09-12,Interno (Captura Propia),Imagen
-31.487033333333333,-64.24631388888889,2025-09-12,Interno (Captura Propia),Imagen
-31.487025000000003,-64.24631388888889,2025-09-12,Interno (Captura Propia),Imagen
-31.416238888888888,-64.17456944444444,2025-09-12,Interno (Captura Propia),Imagen
-31.42410555555556,-64.19024722222223,2025-09-13,Interno (Captura Propia),Imagen
-31.42410555555556,-64.19024722222223,2025-09-13,Interno (Captura Propia),Imagen
-31.42419166666667,-64.19021666666667,2025-09-13,Interno (Captura Propia),Imagen
-31.48683888888889,-64.24550555555555,2025-09-13,Interno (Captura Propia),Imagen
-31.48683888888889,-64.2455138888889,2025-09-13,Interno (Captura Propia),Imagen
-31.486836111111117,-64.24550555555555,2025-09-13,Interno (Captura Propia),Imagen
-31.486836111111117,-64.24550555555555,2025-09-13,Interno (Captura Propia),Imagen
-31.486836111111117,-64.24550555555555,2025-09-13,Interno (Captura Propia),Imagen
-31.486836111111117,-64.24550555555555,2025-09-13,Interno (Captura Propia),Imagen
-31.486836111111117,-64.24550555555555,2025-09-13,Interno (Captura Propia),Imagen
-31.486836111111117,-64.24550555555555,2025-09-13,Interno (Captura Propia),Imagen
-31.487258333333333,-64.2453,2025-09-13,Interno (Captura Propia),Imagen
-31.487266666666667,-64.24531666666667,2025-09-13,Interno (Captura Propia),Imagen
-31.4866,-64.24513888888889,2025-09-13,Interno (Captura Propia),Imagen
-31.48653611111111,-64.24510833333333,2025-09-13,Interno (Captura Propia),Imagen
-31.398316666666663,-64.18184722222223,2025-09-13,Interno (Captura Propia),Imagen
-34.60003611111111,-58.391108333333335,2025-09-15,Interno (Captura Propia),Imagen
-34.57190277777778,-58.44148333333333,2025-09-15,Interno (Captura Propia),Imagen
-34.57190277777778,-58.44148333333333,2025-09-15,Interno (Captura Propia),Imagen
-34.546875,-58.45871666666667,2025-09-18,Interno (Captura Propia),Imagen
-34.81023333333333,-58.158252777777776,2025-09-20,Interno (Captura Propia),Imagen
-34.81021111111111,-58.15823611111111,2025-09-20,Interno (Captura Propia),Imagen
-34.81020833333333,-58.15824444444444,2025-09-20,Interno (Captura Propia),Imagen
-34.546863888888886,-58.45733611111111,2025-09-22,Interno (Captura Propia),Imagen
-34.54704722222222,-58.45719166666667,2025-09-22,Interno (Captura Propia),Imagen
-34.59999444444445,-58.39108611111111,2025-09-25,Interno (Captura Propia),Imagen
-34.869975000000004,-58.04168333333333,2025-09-25,Interno (Captura Propia),Imagen
-34.60001388888889,-58.39101111111111,2025-09-28,Interno (Captura Propia),Imagen
-34.600011111111115,-58.39112222222222,2025-09-29,Interno (Captura Propia),Imagen
-34.60013611111111,-58.39113611111111,2025-09-29,Interno (Captura Propia),Imagen
-34.60001388888889,-58.39111388888889,2025-09-29,Interno (Captura Propia),Imagen
-34.60000277777778,-58.39106388888889,2025-09-29,Interno (Captura Propia),Imagen
-34.599963888888894,-58.391077777777774,2025-09-29,Interno (Captura Propia),Imagen
-34.60069166666667,-58.39117777777778,2025-09-29,Interno (Captura Propia),Imagen
-34.60069166666667,-58.39117777777778,2025-09-29,Interno (Captura Propia),Imagen
-34.60008888888889,-58.39105277777778,2025-09-29,Interno (Captura Propia),Imagen
-34.600052777777776,-58.391075,2025-09-29,Interno (Captura Propia),Imagen
-34.60002222222222,-58.39106666666667,2025-09-29,Interno (Captura Propia),Imagen
-34.600025,-58.39106666666667,2025-09-29,Interno (Captura Propia),Imagen
-34.600005555555555,-58.39108611111111,2025-09-29,Interno (Captura Propia),Imagen
-34.60001388888889,-58.39111388888889,2025-09-29,Interno (Captura Propia),Imagen
-34.60001388888889,-58.39111388888889,2025-09-29,Interno (Captura Propia),Imagen
-34.54846666666666,-58.460800000000006,2025-09-30,Interno (Captura Propia),Imagen
-34.58001666666667,-58.436322222222216,2025-10-03,Interno (Captura Propia),Imagen
-34.58001666666667,-58.43648888888889,2025-10-03,Interno (Captura Propia),Imagen
-34.580022222222226,-58.43648611111111,2025-10-03,Interno (Captura Propia),Imagen
-34.579952777777784,-58.43648888888889,2025-10-03,Interno (Captura Propia),Imagen
-34.580025000000006,-58.43654166666666,2025-10-03,Interno (Captura Propia),Imagen
-34.580025000000006,-58.43654166666666,2025-10-03,Interno (Captura Propia),Imagen
-34.60004166666667,-58.391108333333335,2025-10-04,Interno (Captura Propia),Imagen
-34.43013055555555,-58.86831388888889,2025-10-04,Interno (Captura Propia),Imagen
-34.430144444444444,-58.868325,2025-10-04,Interno (Captura Propia),Imagen
-34.600052777777776,-58.39113888888889,2025-10-06,Interno (Captura Propia),Imagen
-34.600052777777776,-58.391125,2025-10-06,Interno (Captura Propia),Imagen
-34.60004444444444,-58.39114722222222,2025-10-06,Interno (Captura Propia),Imagen
-34.600033333333336,-58.39103055555555,2025-10-06,Interno (Captura Propia),Imagen
-34.60002777777778,-58.39128888888889,2025-10-06,Interno (Captura Propia),Imagen
-34.600052777777776,-58.39109444444444,2025-10-06,Interno (Captura Propia),Imagen
-34.60004166666667,-58.39123055555555,2025-10-06,Interno (Captura Propia),Imagen
-34.60004166666667,-58.39123611111111,2025-10-06,Interno (Captura Propia),Imagen
-34.59621944444444,-58.382441666666665,2025-10-07,Interno (Captura Propia),Imagen
-34.59631666666667,-58.38241111111111,2025-10-07,Interno (Captura Propia),Imagen
-34.546794444444444,-58.45769444444445,2025-10-08,Interno (Captura Propia),Imagen
-34.54676388888889,-58.45786666666667,2025-10-08,Interno (Captura Propia),Imagen
-34.60001388888889,-58.390994444444445,2025-10-09,Interno (Captura Propia),Imagen
-34.600005555555555,-58.391013888888885,2025-10-09,Interno (Captura Propia),Imagen
-34.600011111111115,-58.390994444444445,2025-10-09,Interno (Captura Propia),Imagen
-34.60001388888889,-58.39098333333333,2025-10-09,Interno (Captura Propia),Imagen
-34.600011111111115,-58.390994444444445,2025-10-09,Interno (Captura Propia),Imagen
-34.550669444444445,-58.46339722222223,2025-10-15,Interno (Captura Propia),Imagen
-34.55069722222222,-58.463413888888894,2025-10-15,Interno (Captura Propia),Imagen
-34.55056388888889,-58.46351944444445,2025-10-15,Interno (Captura Propia),Imagen
-34.55056388888889,-58.46351944444445,2025-10-15,Interno (Captura Propia),Imagen
-34.55053611111111,-58.46351666666667,2025-10-15,Interno (Captura Propia),Imagen
-34.550577777777775,-58.46349444444445,2025-10-15,Interno (Captura Propia),Imagen
-34.55056666666666,-58.46339722222223,2025-10-15,Interno (Captura Propia),Imagen
-34.55060555555556,-58.46345555555556,2025-10-15,Interno (Captura Propia),Imagen
-34.60000277777778,-58.39122777777778,2025-10-17,Interno (Captura Propia),Imagen
-34.60591111111111,-58.373975,2025-10-17,Interno (Captura Propia),Imagen
-34.6059,-58.37399722222222,2025-10-17,Interno (Captura Propia),Imagen
-34.58840555555556,-58.43244444444444,2025-10-18,Interno (Captura Propia),Imagen
-34.58840555555556,-58.43244444444444,2025-10-18,Interno (Captura Propia),Imagen
-34.588433333333334,-58.43245833333333,2025-10-18,Interno (Captura Propia),Imagen
-34.58844722222222,-58.43246111111111,2025-10-18,Interno (Captura Propia),Imagen
-34.58844722222222,-58.43246111111111,2025-10-18,Interno (Captura Propia),Imagen
-34.58846388888889,-58.43246111111111,2025-10-18,Interno (Captura Propia),Imagen
-34.58843888888889,-58.43245833333333,2025-10-18,Interno (Captura Propia),Imagen
-34.58844444444445,-58.432452777777776,2025-10-18,Interno (Captura Propia),Imagen
-34.588413888888894,-58.432452777777776,2025-10-18,Interno (Captura Propia),Imagen
-34.588413888888894,-58.432452777777776,2025-10-18,Interno (Captura Propia),Imagen
-34.58845,-58.432452777777776,2025-10-18,Interno (Captura Propia),Imagen
-34.58841666666667,-58.43241944444444,2025-10-18,Interno (Captura Propia),Imagen
-34.869822222222226,-58.041516666666666,2025-10-19,Interno (Captura Propia),Imagen
-34.86973611111111,-58.04164444444445,2025-10-19,Interno (Captura Propia),Imagen
-34.86977777777778,-58.04136666666666,2025-10-19,Interno (Captura Propia),Imagen
-34.869791666666664,-58.04139722222222,2025-10-19,Interno (Captura Propia),Imagen
-34.869769444444444,-58.04138888888889,2025-10-19,Interno (Captura Propia),Imagen
-34.869816666666665,-58.0414,2025-10-19,Interno (Captura Propia),Imagen
-34.86983888888889,-58.04136944444444,2025-10-19,Interno (Captura Propia),Imagen
-34.86983055555556,-58.04138055555556,2025-10-19,Interno (Captura Propia),Imagen
-34.86983055555556,-58.04135555555556,2025-10-19,Interno (Captura Propia),Imagen
-34.86983055555556,-58.04136388888889,2025-10-19,Interno (Captura Propia),Imagen
-34.86985277777778,-58.0414,2025-10-19,Interno (Captura Propia),Imagen
-34.86985277777778,-58.0414,2025-10-19,Interno (Captura Propia),Imagen
-34.86973888888889,-58.041325,2025-10-19,Interno (Captura Propia),Imagen
-34.86956111111111,-58.04161388888889,2025-10-19,Interno (Captura Propia),Imagen
-34.86985277777778,-58.04157222222222,2025-10-19,Interno (Captura Propia),Imagen
-34.86985277777778,-58.04157222222222,2025-10-19,Interno (Captura Propia),Imagen
-34.86985277777778,-58.04157222222222,2025-10-19,Interno (Captura Propia),Imagen
-34.86985277777778,-58.04157222222222,2025-10-19,Interno (Captura Propia),Imagen
-34.54674166666666,-58.45874444444445,2025-10-28,Interno (Captura Propia),Imagen
-34.600033333333336,-58.391238888888886,2025-10-30,Interno (Captura Propia),Imagen
-34.54674444444444,-58.45875277777778,2025-10-30,Interno (Captura Propia),Imagen
-34.54124722222222,-58.4594,2025-11-01,Interno (Captura Propia),Video
-34.54118055555556,-58.45852777777778,2025-11-01,Interno (Captura Propia),Imagen
-34.54116111111111,-58.45808055555556,2025-11-01,Interno (Captura Propia),Video
-34.541155555555555,-58.45808055555556,2025-11-01,Interno (Captura Propia),Video
-34.541155555555555,-58.45807777777778,2025-11-01,Interno (Captura Propia),Video
-34.54112222222222,-58.45805,2025-11-01,Interno (Captura Propia),Video
-34.54112222222222,-58.45805,2025-11-01,Interno (Captura Propia),Video
-34.54116944444444,-58.45810277777778,2025-11-01,Interno (Captura Propia),Video
-34.54118055555556,-58.45809444444445,2025-11-01,Interno (Captura Propia),Video
-34.54118055555556,-58.45808055555556,2025-11-01,Interno (Captura Propia),Imagen
-34.54119444444444,-58.4581,2025-11-01,Interno (Captura Propia),Imagen
-34.5412,-58.45809444444445,2025-11-01,Interno (Captura Propia),Imagen
-34.54120277777778,-58.45812222222222,2025-11-01,Interno (Captura Propia),Imagen
-34.54120277777778,-58.45812222222222,2025-11-01,Interno (Captura Propia),Imagen
-34.5412,-58.45820277777778,2025-11-01,Interno (Captura Propia),Imagen
-34.54120277777778,-58.45821388888889,2025-11-01,Interno (Captura Propia),Imagen
-34.5412,-58.45821666666667,2025-11-01,Interno (Captura Propia),Imagen
-34.54118055555556,-58.45823333333334,2025-11-01,Interno (Captura Propia),Imagen
-34.54118055555556,-58.45823333333334,2025-11-01,Interno (Captura Propia),Imagen
-34.54118055555556,-58.45823333333334,2025-11-01,Interno (Captura Propia),Imagen
-34.54117222222222,-58.45819166666667,2025-11-01,Interno (Captura Propia),Imagen
-34.54117222222222,-58.45819722222223,2025-11-01,Interno (Captura Propia),Imagen
-34.54117222222222,-58.458194444444445,2025-11-01,Interno (Captura Propia),Imagen
-34.544783333333335,-58.45983055555556,2025-11-01,Interno (Captura Propia),Imagen
-34.544783333333335,-58.45996944444445,2025-11-01,Interno (Captura Propia),Imagen
-34.544783333333335,-58.45996388888889,2025-11-01,Interno (Captura Propia),Imagen
-34.54483888888889,-58.459944444444446,2025-11-01,Interno (Captura Propia),Imagen
-34.54484444444444,-58.45993055555556,2025-11-01,Interno (Captura Propia),Imagen
-34.54484444444444,-58.45993055555556,2025-11-01,Interno (Captura Propia),Imagen
-34.54484444444444,-58.45998333333333,2025-11-01,Interno (Captura Propia),Imagen
-34.54484444444444,-58.45998333333333,2025-11-01,Interno (Captura Propia),Imagen
-34.54484444444444,-58.45998333333333,2025-11-01,Interno (Captura Propia),Imagen
-34.54485,-58.45996388888889,2025-11-01,Interno (Captura Propia),Imagen
-34.54483055555556,-58.45992222222223,2025-11-01,Interno (Captura Propia),Imagen
-34.54485277777778,-58.45996388888889,2025-11-01,Interno (Captura Propia),Imagen
-34.54124722222222,-58.4594,2025-11-01,Interno (Captura Propia),Video
-34.54487222222222,-58.45998055555556,2025-11-02,Interno (Captura Propia),Imagen
-34.54487222222222,-58.45998055555556,2025-11-02,Interno (Captura Propia),Imagen
-34.54487222222222,-58.45998055555556,2025-11-02,Interno (Captura Propia),Imagen
-34.541152777777775,-58.45807222222223,2025-11-02,Interno (Captura Propia),Video
-34.541152777777775,-58.45807222222223,2025-11-02,Interno (Captura Propia),Video
-34.541125,-58.45805277777778,2025-11-02,Interno (Captura Propia),Video
-34.541125,-58.45805833333333,2025-11-02,Interno (Captura Propia),Video
-34.541125,-58.45805833333333,2025-11-02,Interno (Captura Propia),Video
-34.911208333333335,-57.938725,2025-11-02,Interno (Captura Propia),Imagen
-34.911175,-57.93875555555555,2025-11-02,Interno (Captura Propia),Imagen
-34.86710277777778,-58.04295,2025-11-04,Interno (Captura Propia),Imagen
-34.600033333333336,-58.3912,2025-11-05,Interno (Captura Propia),Imagen
-34.60003611111111,-58.391125,2025-11-05,Interno (Captura Propia),Imagen
-37.16553055555556,-56.90360555555555,2025-11-09,Interno (Captura Propia),Imagen
-36.674502777777775,-57.25719166666666,2025-11-10,Interno (Captura Propia),Imagen
-36.30696111111111,-57.628594444444445,2025-11-10,Interno (Captura Propia),Imagen
-34.54683333333333,-58.45855277777778,2025-11-11,Interno (Captura Propia),Imagen
-34.60558611111112,-58.37374444444445,2025-11-11,Interno (Captura Propia),Imagen
-34.60558611111112,-58.37374444444445,2025-11-11,Interno (Captura Propia),Imagen
-34.60558611111112,-58.37374444444445,2025-11-11,Interno (Captura Propia),Imagen
-34.52913611111111,-58.46171111111112,2025-11-13,Interno (Captura Propia),Video
-34.529133333333334,-58.46171944444445,2025-11-13,Interno (Captura Propia),Imagen
-34.52893888888889,-58.46223888888889,2025-11-13,Interno (Captura Propia),Video
-34.52893888888889,-58.46223888888889,2025-11-13,Interno (Captura Propia),Imagen
-34.52887222222222,-58.46228055555556,2025-11-13,Interno (Captura Propia),Video
-34.528869444444446,-58.46228055555556,2025-11-13,Interno (Captura Propia),Video
-34.52913611111111,-58.46170833333333,2025-11-13,Interno (Captura Propia),Video
-34.86995833333334,-58.04153333333333,2025-11-16,Interno (Captura Propia),Imagen
-34.86995833333334,-58.04153333333333,2025-11-16,Interno (Captura Propia),Imagen
-34.54634444444444,-58.45446666666667,2025-11-17,Interno (Captura Propia),Imagen
-34.600011111111115,-58.39116944444445,2025-11-17,Interno (Captura Propia),Imagen
-34.59997222222223,-58.3909,2025-11-21,Interno (Captura Propia),Video
-34.59999722222222,-58.39083055555555,2025-11-21,Interno (Captura Propia),Imagen
-34.59999722222222,-58.39083055555555,2025-11-21,Interno (Captura Propia),Imagen
-34.59999722222222,-58.39083055555555,2025-11-21,Interno (Captura Propia),Video
-34.587386111111115,-58.43877777777777,2025-11-22,Interno (Captura Propia),Imagen
-34.58743333333334,-58.43879722222222,2025-11-22,Interno (Captura Propia),Imagen
-34.89445,-58.01446666666666,2025-11-23,Interno (Captura Propia),Imagen
-34.89444722222222,-58.01446111111111,2025-11-23,Interno (Captura Propia),Imagen
-34.894486111111114,-58.01443611111111,2025-11-23,Interno (Captura Propia),Imagen
-34.64113888888889,-58.40186666666666,2025-11-28,Interno (Captura Propia),Imagen
-34.605922222222226,-58.37419444444444,2025-12-04,Interno (Captura Propia),Imagen
-34.86985833333333,-58.04153055555555,2025-12-14,Interno (Captura Propia),Imagen
-34.86978055555556,-58.04145,2025-12-25,Interno (Captura Propia),Imagen
-34.86978055555556,-58.04145,2025-12-25,Interno (Captura Propia),Imagen
-34.86978055555556,-58.04145,2025-12-25,Interno (Captura Propia),Imagen
-34.86978611111111,-58.041469444444445,2025-12-25,Interno (Captura Propia),Imagen
-34.86978611111111,-58.041469444444445,2025-12-25,Interno (Captura Propia),Imagen
-34.86978611111111,-58.041469444444445,2025-12-25,Interno (Captura Propia),Imagen
-34.91392777777778,-58.01820833333333,2025-12-25,Interno (Captura Propia),Imagen
-34.913925,-58.01821111111111,2025-12-25,Interno (Captura Propia),Imagen
-34.91391111111111,-58.01819722222222,2025-12-25,Interno (Captura Propia),Imagen
-34.913891666666665,-58.01828888888889,2025-12-25,Interno (Captura Propia),Imagen
-34.91391111111111,-58.018227777777774,2025-12-25,Interno (Captura Propia),Imagen
-34.91388611111111,-58.018275,2025-12-25,Interno (Captura Propia),Imagen
-34.91390277777778,-58.018258333333335,2025-12-25,Interno (Captura Propia),Imagen
-34.91390277777778,-58.018252777777775,2025-12-25,Interno (Captura Propia),Imagen
-34.91390555555555,-58.01824444444444,2025-12-25,Interno (Captura Propia),Imagen
-34.913447222222224,-58.01713888888889,2025-12-25,Interno (Captura Propia),Imagen
-34.91390555555555,-58.01825,2025-12-25,Interno (Captura Propia),Video
-34.86975833333334,-58.04145555555555,2025-12-26,Interno (Captura Propia),Imagen
-34.86982777777778,-58.04155833333333,2025-12-26,Interno (Captura Propia),Imagen
-34.86976666666667,-58.04155,2025-12-26,Interno (Captura Propia),Video
-34.869819444444445,-58.04153055555555,2025-12-26,Interno (Captura Propia),Video
-34.86980833333333,-58.041516666666666,2025-12-26,Interno (Captura Propia),Video
-34.86976666666667,-58.041516666666666,2025-12-26,Interno (Captura Propia),Video
-34.577000000000005,-58.40362222222222,2025-12-27,Interno (Captura Propia),Imagen
-34.546775,-58.45855277777778,2025-12-29,Interno (Captura Propia),Video
-34.86985277777778,-58.04162222222222,2025-12-31,Interno (Captura Propia),Imagen
-34.891327777777775,-58.06498055555555,2025-12-31,Interno (Captura Propia),Imagen
-34.89131111111111,-58.06498333333333,2025-12-31,Interno (Captura Propia),Imagen
-34.89132222222222,-58.064975,2025-12-31,Interno (Captura Propia),Imagen
-34.891333333333336,-58.06497222222222,2025-12-31,Interno (Captura Propia),Imagen
-34.89131944444444,-58.06498611111111,2025-12-31,Interno (Captura Propia),Imagen
-34.89131944444444,-58.06498611111111,2025-12-31,Interno (Captura Propia),Imagen
-34.89136111111111,-58.06499166666666,2025-12-31,Interno (Captura Propia),Imagen
-34.89132222222222,-58.06496944444444,2025-12-31,Interno (Captura Propia),Imagen
-34.89131666666667,-58.06500277777778,2025-12-31,Interno (Captura Propia),Imagen
-34.89131111111111,-58.065,2025-12-31,Interno (Captura Propia),Imagen
-34.89131666666667,-58.06500555555555,2025-12-31,Interno (Captura Propia),Imagen
-34.89131944444444,-58.065025,2025-12-31,Interno (Captura Propia),Imagen
-34.775375,-58.16409166666666,2026-01-04,Interno (Captura Propia),Imagen
-34.775375,-58.16409166666666,2026-01-04,Interno (Captura Propia),Video
-34.59999444444445,-58.39111666666667,2026-01-08,Interno (Captura Propia),Video
-34.60001666666667,-58.39100555555555,2026-01-08,Interno (Captura Propia),Video
-34.600094444444444,-58.391077777777774,2026-01-08,Interno (Captura Propia),Video
-34.600025,-58.39104444444445,2026-01-09,Interno (Captura Propia),Video
-34.59999166666667,-58.39111666666667,2026-01-09,Interno (Captura Propia),Video
-34.59999444444445,-58.39111388888889,2026-01-11,Interno (Captura Propia),Video
-34.59999444444445,-58.391108333333335,2026-01-15,Interno (Captura Propia),Video
-34.546866666666666,-58.458738888888895,2026-01-15,Interno (Captura Propia),Video
-34.546866666666666,-58.458738888888895,2026-01-15,Interno (Captura Propia),Video
-34.546866666666666,-58.458738888888895,2026-01-15,Interno (Captura Propia),Video
-34.54676944444444,-58.45851944444445,2026-01-15,Interno (Captura Propia),Video
41.1363,-8.618402777777778,2026-01-17,Interno (Captura Propia),Video
41.13630277777778,-8.618311111111112,2026-01-17,Interno (Captura Propia),Video
41.13636111111112,-8.618261111111112,2026-01-17,Interno (Captura Propia),Video
41.13750555555556,-8.614325,2026-01-17,Interno (Captura Propia),Video
41.13750555555556,-8.614322222222222,2026-01-17,Interno (Captura Propia),Video
41.135527777777774,-8.618608333333334,2026-01-18,Interno (Captura Propia),Video
41.13763333333333,-8.617027777777778,2026-01-18,Interno (Captura Propia),Video
41.137675,-8.61701388888889,2026-01-18,Interno (Captura Propia),Video
41.13753888888889,-8.615775,2026-01-18,Interno (Captura Propia),Video
41.13754166666666,-8.615772222222223,2026-01-18,Interno (Captura Propia),Video
41.13754166666666,-8.61576111111111,2026-01-18,Interno (Captura Propia),Video
41.137547222222224,-8.615775,2026-01-18,Interno (Captura Propia),Video
41.138691666666666,-8.610475,2026-01-18,Interno (Captura Propia),Video
41.13870555555555,-8.6105,2026-01-18,Interno (Captura Propia),Video
41.13873611111111,-8.610527777777778,2026-01-18,Interno (Captura Propia),Video
41.138775,-8.610541666666666,2026-01-18,Interno (Captura Propia),Video
41.139316666666666,-8.609361111111111,2026-01-18,Interno (Captura Propia),Video
41.13950833333333,-8.609222222222222,2026-01-18,Interno (Captura Propia),Video
41.139525,-8.609269444444443,2026-01-18,Interno (Captura Propia),Video
41.13956388888889,-8.609319444444445,2026-01-18,Interno (Captura Propia),Video
41.14066388888889,-8.609719444444444,2026-01-18,Interno (Captura Propia),Video
41.145175,-8.61101388888889,2026-01-18,Interno (Captura Propia),Video
41.14519444444444,-8.610983333333333,2026-01-18,Interno (Captura Propia),Video
41.14519444444444,-8.611091666666667,2026-01-18,Interno (Captura Propia),Video
41.14655277777778,-8.615188888888888,2026-01-18,Interno (Captura Propia),Video
41.146525,-8.615094444444445,2026-01-18,Interno (Captura Propia),Video
41.14646666666667,-8.6151,2026-01-18,Interno (Captura Propia),Video
41.145066666666665,-8.615733333333333,2026-01-18,Interno (Captura Propia),Video
41.14458888888889,-8.615305555555555,2026-01-18,Interno (Captura Propia),Video
41.13990277777778,-8.615608333333332,2026-01-18,Interno (Captura Propia),Video
41.14,-8.615652777777777,2026-01-18,Interno (Captura Propia),Video
