id_evento,archivo_principal,categoria,origen,fecha_raw,lat,lon,dispositivo,duracion_seg,fecha_dt,hora,dia_semana,cantidad,dia_nombre_es
IMG_4234,IMG_4234.mov,Video,Interno (Captura Propia),2025-03-01 21:12:42,-37.92348888888888,-57.80177777777777,Apple iPhone 15,2 sec 915 ms,2025-03-01 21:12:42,21.0,Saturday,1,Sábado
IMG_4236,IMG_4236.mov,Video,Interno (Captura Propia),2025-03-01 22:51:00,-37.91468333333333,-57.806019444444445,Apple iPhone 15,2 sec 125 ms,2025-03-01 22:51:00,22.0,Saturday,1,Sábado
IMG_4237,IMG_4237.mov,Video,Interno (Captura Propia),2025-03-01 22:51:13,-37.93859166666666,-57.80282222222222,Apple iPhone 15,1 sec 933 ms,2025-03-01 22:51:13,22.0,Saturday,1,Sábado
IMG_4255,IMG_4255.mov,Video,Interno (Captura Propia),2025-03-01 23:19:07,-37.94033055555556,-57.79553333333333,Apple iPhone 15,1 sec 300 ms,2025-03-01 23:19:07,23.0,Saturday,1,Sábado
IMG_4256,IMG_4256.mov,Video,Interno (Captura Propia),2025-03-01 23:19:14,-37.94035833333333,-57.79551666666666,Apple iPhone 15,1 sec 580 ms,2025-03-01 23:19:14,23.0,Saturday,1,Sábado
IMG_4257,IMG_4257.mov,Video,Interno (Captura Propia),2025-03-01 23:19:29,-37.94038333333333,-57.79546111111111,Apple iPhone 15,1 sec 766 ms,2025-03-01 23:19:29,23.0,Saturday,1,Sábado
IMG_4261,IMG_4261.xmp,Video,Interno (Captura Propia),2025-03-01 23:21:53,-37.94034444444444,-57.794525,Apple iPhone 15,1 sec 435 ms,2025-03-01 23:21:53,23.0,Saturday,1,Sábado
IMG_4267,IMG_4267.xmp,Video,Interno (Captura Propia),2025-03-01 23:23:07,-37.940352777777775,-57.79453611111111,Apple iPhone 15,1 sec 760 ms,2025-03-01 23:23:07,23.0,Saturday,1,Sábado
IMG_4282,IMG_4282.mov,Video,Interno (Captura Propia),2025-03-02 01:57:51,-37.941116666666666,-57.78846388888888,Apple iPhone 15,2 sec 538 ms,2025-03-02 01:57:51,1.0,Sunday,1,Domingo
IMG_4290,IMG_4290.HEIC,Video,Interno (Captura Propia),2025:03:02 08:48:07,-37.86205555555556,-58.01875555555556,Apple iPhone 15,2 sec 800 ms,2025-03-02 08:48:07,8.0,Sunday,1,Domingo
IMG_4291,IMG_4291.HEIC,Video,Interno (Captura Propia),2025:03:02 08:48:10,-37.86205,-58.01874444444445,Apple iPhone 15,3 sec 8 ms,2025-03-02 08:48:10,8.0,Sunday,1,Domingo
IMG_4297,IMG_4297.HEIC,Video,Interno (Captura Propia),2025:03:02 08:53:54,-37.86203888888889,-58.01876111111111,Apple iPhone 15,1 sec 171 ms,2025-03-02 08:53:54,8.0,Sunday,1,Domingo
IMG_4300,IMG_4300.xmp,Video,Interno (Captura Propia),2025:03:02 09:06:36,-37.865125,-58.02,Apple iPhone 15,1 sec 838 ms,2025-03-02 09:06:36,9.0,Sunday,1,Domingo
IMG_4301,IMG_4301.HEIC,Video,Interno (Captura Propia),2025:03:02 09:34:28,-37.86675555555556,-58.02108333333333,Apple iPhone 15,2 sec 871 ms,2025-03-02 09:34:28,9.0,Sunday,1,Domingo
IMG_4305,IMG_4305.xmp,Video,Interno (Captura Propia),2025:03:02 09:34:40,-37.86673055555556,-58.02112222222223,Apple iPhone 15,1 sec 866 ms,2025-03-02 09:34:40,9.0,Sunday,1,Domingo
IMG_4306,IMG_4306.xmp,Video,Interno (Captura Propia),2025:03:02 09:34:44,-37.866733333333336,-58.021125,Apple iPhone 15,1 sec 900 ms,2025-03-02 09:34:44,9.0,Sunday,1,Domingo
IMG_4307,IMG_4307.xmp,Video,Interno (Captura Propia),2025:03:02 09:34:54,-37.86672222222222,-58.02112222222223,Apple iPhone 15,2 sec 66 ms,2025-03-02 09:34:54,9.0,Sunday,1,Domingo
IMG_4310,IMG_4310.xmp,Video,Interno (Captura Propia),2025:03:02 09:39:46,-37.86708333333333,-58.02138055555555,Apple iPhone 15,1 sec 998 ms,2025-03-02 09:39:46,9.0,Sunday,1,Domingo
IMG_4311,IMG_4311.xmp,Video,Interno (Captura Propia),2025:03:02 10:43:27,-37.87340555555556,-58.03135277777778,Apple iPhone 15,2 sec 805 ms,2025-03-02 10:43:27,10.0,Sunday,1,Domingo
IMG_4316,IMG_4316.xmp,Video,Interno (Captura Propia),2025:03:02 10:52:18,-37.87343888888889,-58.03147777777777,Apple iPhone 15,2 sec 638 ms,2025-03-02 10:52:18,10.0,Sunday,1,Domingo
IMG_4289,IMG_4289.xmp,Video,Interno (Captura Propia),2025-03-02 11:48:01,-37.862033333333336,-58.01875277777778,Apple iPhone 15,1 sec 971 ms,2025-03-02 11:48:01,11.0,Sunday,1,Domingo
IMG_4292,IMG_4292.mov,Video,Interno (Captura Propia),2025-03-02 11:48:12,-37.86204444444444,-58.01874444444445,Apple iPhone 15,2 sec 138 ms,2025-03-02 11:48:12,11.0,Sunday,1,Domingo
IMG_4293,IMG_4293.mov,Video,Interno (Captura Propia),2025-03-02 11:48:17,-37.862033333333336,-58.01875555555556,Apple iPhone 15,2 sec 571 ms,2025-03-02 11:48:17,11.0,Sunday,1,Domingo
IMG_4294,IMG_4294.mov,Video,Interno (Captura Propia),2025-03-02 11:48:22,-37.86204166666667,-58.01875,Apple iPhone 15,2 sec 805 ms,2025-03-02 11:48:22,11.0,Sunday,1,Domingo
IMG_4295,IMG_4295.mov,Video,Interno (Captura Propia),2025-03-02 11:48:22,-37.86204444444444,-58.01875,Apple iPhone 15,2 sec 178 ms,2025-03-02 11:48:22,11.0,Sunday,1,Domingo
IMG_4296,IMG_4296.mov,Video,Interno (Captura Propia),2025-03-02 11:53:51,-37.86203888888889,-58.01876111111111,Apple iPhone 15,1 sec 171 ms,2025-03-02 11:53:51,11.0,Sunday,1,Domingo
IMG_4298,IMG_4298.xmp,Video,Interno (Captura Propia),2025-03-02 11:53:56,-37.86203888888889,-58.01876111111111,Apple iPhone 15,1 sec 871 ms,2025-03-02 11:53:56,11.0,Sunday,1,Domingo
IMG_4299,IMG_4299.xmp,Video,Interno (Captura Propia),2025-03-02 12:06:32,-37.86516666666667,-58.01999722222222,Apple iPhone 15,2 sec 5 ms,2025-03-02 12:06:32,12.0,Sunday,1,Domingo
IMG_4302,IMG_4302.xmp,Video,Interno (Captura Propia),2025-03-02 12:34:30,-37.86675555555556,-58.02109166666666,Apple iPhone 15,1 sec 870 ms,2025-03-02 12:34:30,12.0,Sunday,1,Domingo
IMG_4303,IMG_4303.xmp,Video,Interno (Captura Propia),2025-03-02 12:34:33,-37.86672222222222,-58.02112222222223,Apple iPhone 15,2 sec 571 ms,2025-03-02 12:34:33,12.0,Sunday,1,Domingo
IMG_4304,IMG_4304.xmp,Video,Interno (Captura Propia),2025-03-02 12:34:37,-37.86673055555556,-58.02112222222223,Apple iPhone 15,2 sec 31 ms,2025-03-02 12:34:37,12.0,Sunday,1,Domingo
IMG_4308,IMG_4308.mov,Video,Interno (Captura Propia),2025-03-02 12:34:56,-37.86671944444444,-58.021119444444444,Apple iPhone 15,1 sec 966 ms,2025-03-02 12:34:56,12.0,Sunday,1,Domingo
IMG_4309,IMG_4309.mov,Video,Interno (Captura Propia),2025-03-02 12:39:43,-37.86674444444444,-58.02101944444444,Apple iPhone 15,1 sec 305 ms,2025-03-02 12:39:43,12.0,Sunday,1,Domingo
IMG_4317,IMG_4317.HEIC,Video,Interno (Captura Propia),2025:03:02 13:41:58,-37.87434722222222,-58.06473611111111,Apple iPhone 15,2 sec 900 ms,2025-03-02 13:41:58,13.0,Sunday,1,Domingo
IMG_4320,IMG_4320.HEIC,Video,Interno (Captura Propia),2025:03:02 13:42:09,-37.872927777777775,-58.03035277777778,Apple iPhone 15,2 sec 400 ms,2025-03-02 13:42:09,13.0,Sunday,1,Domingo
IMG_4312,IMG_4312.xmp,Video,Interno (Captura Propia),2025-03-02 13:43:30,-37.87340277777778,-58.03135277777778,Apple iPhone 15,2 sec 140 ms,2025-03-02 13:43:30,13.0,Sunday,1,Domingo
IMG_4313,IMG_4313.xmp,Video,Interno (Captura Propia),2025-03-02 13:43:37,-37.87339444444444,-58.031375,Apple iPhone 15,1 sec 475 ms,2025-03-02 13:43:37,13.0,Sunday,1,Domingo
IMG_4314,IMG_4314.xmp,Video,Interno (Captura Propia),2025-03-02 13:44:22,-37.87339722222222,-58.03135277777778,Apple iPhone 15,2 sec 208 ms,2025-03-02 13:44:22,13.0,Sunday,1,Domingo
IMG_4321,IMG_4321.HEIC,Video,Interno (Captura Propia),2025:03:02 13:44:33,-37.87307222222222,-58.03071666666666,Apple iPhone 15,,2025-03-02 13:44:33,13.0,Sunday,1,Domingo
IMG_4327,IMG_4327.HEIC,Video,Interno (Captura Propia),2025:03:02 13:49:30,-37.87322222222223,-58.03096111111111,Apple iPhone 15,2 sec 5 ms,2025-03-02 13:49:30,13.0,Sunday,1,Domingo
IMG_4328,IMG_4328.xmp,Video,Interno (Captura Propia),2025:03:02 13:49:40,-37.87320277777778,-58.030925,Apple iPhone 15,2 sec 38 ms,2025-03-02 13:49:40,13.0,Sunday,1,Domingo
IMG_4329,IMG_4329.xmp,Video,Interno (Captura Propia),2025:03:02 13:50:22,-37.87319444444445,-58.03095555555556,Apple iPhone 15,1 sec 971 ms,2025-03-02 13:50:22,13.0,Sunday,1,Domingo
IMG_4331,IMG_4331.HEIC,Video,Interno (Captura Propia),2025:03:02 13:51:05,-37.87332222222222,-58.03086388888889,Apple iPhone 15,2 sec 905 ms,2025-03-02 13:51:05,13.0,Sunday,1,Domingo
IMG_4336,IMG_4336.HEIC,Video,Interno (Captura Propia),2025:03:02 13:51:59,-37.87318055555556,-58.03087222222222,Apple iPhone 15,1 sec 838 ms,2025-03-02 13:51:59,13.0,Sunday,1,Domingo
IMG_4337,IMG_4337.HEIC,Video,Interno (Captura Propia),2025:03:02 13:52:04,-37.87321111111111,-58.03086388888889,Apple iPhone 15,2 sec 333 ms,2025-03-02 13:52:04,13.0,Sunday,1,Domingo
IMG_4315,IMG_4315.xmp,Video,Interno (Captura Propia),2025-03-02 13:52:12,-37.87434722222222,-58.06471944444444,Apple iPhone 15,2 sec 571 ms,2025-03-02 13:52:12,13.0,Sunday,1,Domingo
IMG_4340,IMG_4340.HEIC,Video,Interno (Captura Propia),2025:03:02 13:52:23,-37.87325277777778,-58.03084166666667,Apple iPhone 15,1 sec 638 ms,2025-03-02 13:52:23,13.0,Sunday,1,Domingo
IMG_4341,IMG_4341.HEIC,Video,Interno (Captura Propia),2025:03:02 13:52:27,-37.87325555555556,-58.03083888888889,Apple iPhone 15,2 sec 901 ms,2025-03-02 13:52:27,13.0,Sunday,1,Domingo
IMG_4348,IMG_4348.xmp,Video,Interno (Captura Propia),2025:03:02 13:53:05,-37.87322222222223,-58.03083055555555,Apple iPhone 15,2 sec 35 ms,2025-03-02 13:53:05,13.0,Sunday,1,Domingo
IMG_4349,IMG_4349.xmp,Video,Interno (Captura Propia),2025:03:02 13:53:29,-37.873225,-58.03082222222222,Apple iPhone 15,2 sec 300 ms,2025-03-02 13:53:29,13.0,Sunday,1,Domingo
IMG_4356,IMG_4356.HEIC,Video,Interno (Captura Propia),2025:03:02 13:56:36,-37.87323055555556,-58.030788888888885,Apple iPhone 15,2 sec 66 ms,2025-03-02 13:56:36,13.0,Sunday,1,Domingo
IMG_4360,IMG_4360.HEIC,Video,Interno (Captura Propia),2025:03:02 13:57:02,-37.87318888888889,-58.03086111111111,Apple iPhone 15,2 sec 933 ms,2025-03-02 13:57:02,13.0,Sunday,1,Domingo
IMG_4361,IMG_4361.HEIC,Video,Interno (Captura Propia),2025:03:02 13:57:12,-37.8732,-58.03082222222222,Apple iPhone 15,2 sec 968 ms,2025-03-02 13:57:12,13.0,Sunday,1,Domingo
IMG_4362,IMG_4362.xmp,Video,Interno (Captura Propia),2025:03:02 13:57:14,-37.87320833333333,-58.03082222222222,Apple iPhone 15,3 sec 1 ms,2025-03-02 13:57:14,13.0,Sunday,1,Domingo
IMG_4363,IMG_4363.xmp,Video,Interno (Captura Propia),2025:03:02 13:57:15,-37.873225,-58.03081111111111,Apple iPhone 15,3 sec,2025-03-02 13:57:15,13.0,Sunday,1,Domingo
IMG_4364,IMG_4364.xmp,Video,Interno (Captura Propia),2025:03:02 13:57:17,-37.87322222222223,-58.030813888888886,Apple iPhone 15,1 sec 866 ms,2025-03-02 13:57:17,13.0,Sunday,1,Domingo
IMG_4365,IMG_4365.xmp,Video,Interno (Captura Propia),2025:03:02 13:57:21,-37.87318888888889,-58.030852777777774,Apple iPhone 15,1 sec 900 ms,2025-03-02 13:57:21,13.0,Sunday,1,Domingo
IMG_4366,IMG_4366.HEIC,Video,Interno (Captura Propia),2025:03:02 13:57:24,-37.87318888888889,-58.03083333333333,Apple iPhone 15,2 sec 966 ms,2025-03-02 13:57:24,13.0,Sunday,1,Domingo
IMG_4367,IMG_4367.xmp,Video,Interno (Captura Propia),2025:03:02 13:57:26,-37.87318888888889,-58.03081944444445,Apple iPhone 15,1 sec 933 ms,2025-03-02 13:57:26,13.0,Sunday,1,Domingo
IMG_4370,IMG_4370.HEIC,Video,Interno (Captura Propia),2025:03:02 13:58:55,-37.87298888888889,-58.03108611111111,Apple iPhone 15,1 sec 803 ms,2025-03-02 13:58:55,13.0,Sunday,1,Domingo
IMG_4371,IMG_4371.xmp,Video,Interno (Captura Propia),2025:03:02 13:58:59,-37.87317777777778,-58.03081944444445,Apple iPhone 15,2 sec 738 ms,2025-03-02 13:58:59,13.0,Sunday,1,Domingo
IMG_4372,IMG_4372.xmp,Video,Interno (Captura Propia),2025:03:02 14:00:33,-37.87318888888889,-58.030813888888886,Apple iPhone 15,2 sec 778 ms,2025-03-02 14:00:33,14.0,Sunday,1,Domingo
IMG_4373,IMG_4373.xmp,Video,Interno (Captura Propia),2025:03:02 14:00:34,-37.87318888888889,-58.030813888888886,Apple iPhone 15,2 sec 945 ms,2025-03-02 14:00:34,14.0,Sunday,1,Domingo
IMG_4374,IMG_4374.xmp,Video,Interno (Captura Propia),2025:03:02 14:01:06,-37.87316944444444,-58.030858333333335,Apple iPhone 15,2 sec 838 ms,2025-03-02 14:01:06,14.0,Sunday,1,Domingo
IMG_4375,IMG_4375.xmp,Video,Interno (Captura Propia),2025:03:02 14:01:30,-37.87316388888889,-58.03083888888889,Apple iPhone 15,2 sec 200 ms,2025-03-02 14:01:30,14.0,Sunday,1,Domingo
IMG_4376,IMG_4376.HEIC,Video,Interno (Captura Propia),2025:03:02 14:01:51,-37.873158333333336,-58.03084444444444,Apple iPhone 15,2 sec 303 ms,2025-03-02 14:01:51,14.0,Sunday,1,Domingo
IMG_4377,IMG_4377.HEIC,Video,Interno (Captura Propia),2025:03:02 14:01:58,-37.87316388888889,-58.03084166666667,Apple iPhone 15,2 sec 36 ms,2025-03-02 14:01:58,14.0,Sunday,1,Domingo
IMG_4388,IMG_4388.xmp,Video,Interno (Captura Propia),2025:03:02 14:12:01,-37.87319166666667,-58.03091388888889,Apple iPhone 15,2 sec 138 ms,2025-03-02 14:12:01,14.0,Sunday,1,Domingo
IMG_4389,IMG_4389.HEIC,Video,Interno (Captura Propia),2025:03:02 14:12:04,-37.87318055555556,-58.030875,Apple iPhone 15,2 sec 71 ms,2025-03-02 14:12:04,14.0,Sunday,1,Domingo
IMG_4395,IMG_4395.HEIC,Video,Interno (Captura Propia),2025:03:02 14:15:41,-37.87319444444445,-58.03074166666666,Apple iPhone 15,2 sec 905 ms,2025-03-02 14:15:41,14.0,Sunday,1,Domingo
IMG_4398,IMG_4398.HEIC,Video,Interno (Captura Propia),2025:03:02 14:15:53,-37.87318055555556,-58.030813888888886,Apple iPhone 15,2 sec 11 ms,2025-03-02 14:15:53,14.0,Sunday,1,Domingo
IMG_4399,IMG_4399.HEIC,Video,Interno (Captura Propia),2025:03:02 14:16:00,-37.87318333333334,-58.03083333333333,Apple iPhone 15,2 sec 938 ms,2025-03-02 14:16:00,14.0,Sunday,1,Domingo
IMG_4401,IMG_4401.xmp,Video,Interno (Captura Propia),2025:03:02 14:16:05,-37.87318055555556,-58.03083888888889,Apple iPhone 15,2 sec 305 ms,2025-03-02 14:16:05,14.0,Sunday,1,Domingo
IMG_4402,IMG_4402.HEIC,Video,Interno (Captura Propia),2025:03:02 14:18:50,-37.873269444444446,-58.03060555555555,Apple iPhone 15,1 sec 871 ms,2025-03-02 14:18:50,14.0,Sunday,1,Domingo
IMG_4403,IMG_4403.HEIC,Video,Interno (Captura Propia),2025:03:02 14:21:17,-37.87406111111111,-58.05663055555555,Apple iPhone 15,1 sec 938 ms,2025-03-02 14:21:17,14.0,Sunday,1,Domingo
IMG_4404,IMG_4404.xmp,Video,Interno (Captura Propia),2025:03:02 14:28:41,-37.87404166666667,-58.06036388888889,Apple iPhone 15,1 sec 971 ms,2025-03-02 14:28:41,14.0,Sunday,1,Domingo
IMG_4405,IMG_4405.HEIC,Video,Interno (Captura Propia),2025:03:02 14:28:43,-37.87271388888889,-58.03021111111111,Apple iPhone 15,2 sec 971 ms,2025-03-02 14:28:43,14.0,Sunday,1,Domingo
IMG_4406,IMG_4406.xmp,Video,Interno (Captura Propia),2025:03:02 14:28:45,-37.87276388888889,-58.03004722222222,Apple iPhone 15,1 sec 840 ms,2025-03-02 14:28:45,14.0,Sunday,1,Domingo
IMG_4407,IMG_4407.xmp,Video,Interno (Captura Propia),2025:03:02 14:29:21,-37.87276944444445,-58.03052777777778,Apple iPhone 15,2 sec 571 ms,2025-03-02 14:29:21,14.0,Sunday,1,Domingo
IMG_4318,IMG_4318.mov,Video,Interno (Captura Propia),2025-03-02 16:42:01,-37.872844444444446,-58.03042222222222,Apple iPhone 15,2 sec 800 ms,2025-03-02 16:42:01,16.0,Sunday,1,Domingo
IMG_4319,IMG_4319.mov,Video,Interno (Captura Propia),2025-03-02 16:42:03,-37.87289166666667,-58.030388888888886,Apple iPhone 15,2 sec 66 ms,2025-03-02 16:42:03,16.0,Sunday,1,Domingo
IMG_4322,IMG_4322.mov,Video,Interno (Captura Propia),2025-03-02 16:44:37,-37.87299444444445,-58.03060555555555,Apple iPhone 15,1 sec 971 ms,2025-03-02 16:44:37,16.0,Sunday,1,Domingo
IMG_4323,IMG_4323.mov,Video,Interno (Captura Propia),2025-03-02 16:44:42,-37.87298888888889,-58.030627777777774,Apple iPhone 15,2 sec 136 ms,2025-03-02 16:44:42,16.0,Sunday,1,Domingo
IMG_4324,IMG_4324.mov,Video,Interno (Captura Propia),2025-03-02 16:46:19,-37.87314166666667,-58.03063611111111,Apple iPhone 15,1 sec 798 ms,2025-03-02 16:46:19,16.0,Sunday,1,Domingo
IMG_4325,IMG_4325.mov,Video,Interno (Captura Propia),2025-03-02 16:49:15,-37.87296944444444,-58.03111944444444,Apple iPhone 15,1 sec 238 ms,2025-03-02 16:49:15,16.0,Sunday,1,Domingo
IMG_4326,IMG_4326.mov,Video,Interno (Captura Propia),2025-03-02 16:49:28,-37.87318888888889,-58.030975,Apple iPhone 15,1 sec 771 ms,2025-03-02 16:49:28,16.0,Sunday,1,Domingo
IMG_4330,IMG_4330.mov,Video,Interno (Captura Propia),2025-03-02 16:50:54,-37.87331666666667,-58.030883333333335,Apple iPhone 15,2 sec 738 ms,2025-03-02 16:50:54,16.0,Sunday,1,Domingo
IMG_4332,IMG_4332.mov,Video,Interno (Captura Propia),2025-03-02 16:51:08,-37.873333333333335,-58.03086111111111,Apple iPhone 15,2 sec 905 ms,2025-03-02 16:51:08,16.0,Sunday,1,Domingo
IMG_4333,IMG_4333.mov,Video,Interno (Captura Propia),2025-03-02 16:51:12,-37.87333611111112,-58.03086111111111,Apple iPhone 15,2 sec 871 ms,2025-03-02 16:51:12,16.0,Sunday,1,Domingo
IMG_4334,IMG_4334.mov,Video,Interno (Captura Propia),2025-03-02 16:51:14,-37.87332777777778,-58.03087222222222,Apple iPhone 15,2 sec 971 ms,2025-03-02 16:51:14,16.0,Sunday,1,Domingo
IMG_4335,IMG_4335.mov,Video,Interno (Captura Propia),2025-03-02 16:51:17,-37.87332222222222,-58.03088888888889,Apple iPhone 15,2 sec 138 ms,2025-03-02 16:51:17,16.0,Sunday,1,Domingo
IMG_4338,IMG_4338.xmp,Video,Interno (Captura Propia),2025-03-02 16:52:15,-37.87325277777778,-58.03083333333333,Apple iPhone 15,2 sec 333 ms,2025-03-02 16:52:15,16.0,Sunday,1,Domingo
IMG_4339,IMG_4339.xmp,Video,Interno (Captura Propia),2025-03-02 16:52:18,-37.87326388888889,-58.03084166666667,Apple iPhone 15,2 sec 438 ms,2025-03-02 16:52:18,16.0,Sunday,1,Domingo
IMG_4342,IMG_4342.mov,Video,Interno (Captura Propia),2025-03-02 16:52:41,-37.87323888888889,-58.03082777777778,Apple iPhone 15,2 sec 305 ms,2025-03-02 16:52:41,16.0,Sunday,1,Domingo
IMG_4343,IMG_4343.mov,Video,Interno (Captura Propia),2025-03-02 16:52:46,-37.87323333333333,-58.03082777777778,Apple iPhone 15,2 sec 811 ms,2025-03-02 16:52:46,16.0,Sunday,1,Domingo
IMG_4344,IMG_4344.mov,Video,Interno (Captura Propia),2025-03-02 16:52:46,-37.87323333333333,-58.03082777777778,Apple iPhone 15,2 sec 11 ms,2025-03-02 16:52:46,16.0,Sunday,1,Domingo
IMG_4345,IMG_4345.mov,Video,Interno (Captura Propia),2025-03-02 16:52:48,-37.87323055555556,-58.03083333333333,Apple iPhone 15,1 sec 303 ms,2025-03-02 16:52:48,16.0,Sunday,1,Domingo
IMG_4346,IMG_4346.mov,Video,Interno (Captura Propia),2025-03-02 16:52:59,-37.873219444444445,-58.03083333333333,Apple iPhone 15,2 sec 800 ms,2025-03-02 16:52:59,16.0,Sunday,1,Domingo
IMG_4347,IMG_4347.mov,Video,Interno (Captura Propia),2025-03-02 16:53:06,-37.87322222222223,-58.03083055555555,Apple iPhone 15,2 sec 935 ms,2025-03-02 16:53:06,16.0,Sunday,1,Domingo
IMG_4351,IMG_4351.mov,Video,Interno (Captura Propia),2025-03-02 16:53:57,-37.87321388888889,-58.03079722222222,Apple iPhone 15,2 sec 238 ms,2025-03-02 16:53:57,16.0,Sunday,1,Domingo
IMG_4352,IMG_4352.mov,Video,Interno (Captura Propia),2025-03-02 16:54:03,-37.87321111111111,-58.03079722222222,Apple iPhone 15,1 sec 805 ms,2025-03-02 16:54:03,16.0,Sunday,1,Domingo
IMG_4353,IMG_4353.mov,Video,Interno (Captura Propia),2025-03-02 16:54:09,-37.87320833333333,-58.03079722222222,Apple iPhone 15,2 sec 33 ms,2025-03-02 16:54:09,16.0,Sunday,1,Domingo
IMG_4354,IMG_4354.mov,Video,Interno (Captura Propia),2025-03-02 16:56:16,-37.87325,-58.030791666666666,Apple iPhone 15,2 sec 766 ms,2025-03-02 16:56:16,16.0,Sunday,1,Domingo
IMG_4355,IMG_4355.mov,Video,Interno (Captura Propia),2025-03-02 16:56:33,-37.87319444444445,-58.030813888888886,Apple iPhone 15,3 sec,2025-03-02 16:56:33,16.0,Sunday,1,Domingo
IMG_4357,IMG_4357.mov,Video,Interno (Captura Propia),2025-03-02 16:56:51,-37.87318888888889,-58.03086388888889,Apple iPhone 15,3 sec,2025-03-02 16:56:51,16.0,Sunday,1,Domingo
IMG_4358,IMG_4358.xmp,Video,Interno (Captura Propia),2025-03-02 16:56:53,-37.87319166666667,-58.03086388888889,Apple iPhone 15,3 sec,2025-03-02 16:56:53,16.0,Sunday,1,Domingo
IMG_4359,IMG_4359.xmp,Video,Interno (Captura Propia),2025-03-02 16:56:56,-37.87318888888889,-58.03086111111111,Apple iPhone 15,2 sec 400 ms,2025-03-02 16:56:56,16.0,Sunday,1,Domingo
IMG_4368,IMG_4368.mov,Video,Interno (Captura Propia),2025-03-02 16:58:20,-37.87320833333333,-58.03078333333333,Apple iPhone 15,2 sec 835 ms,2025-03-02 16:58:20,16.0,Sunday,1,Domingo
IMG_4369,IMG_4369.mov,Video,Interno (Captura Propia),2025-03-02 16:58:20,-37.87320833333333,-58.03078333333333,Apple iPhone 15,2 sec 235 ms,2025-03-02 16:58:20,16.0,Sunday,1,Domingo
IMG_4378,IMG_4378.mov,Video,Interno (Captura Propia),2025-03-02 17:02:02,-37.87318888888889,-58.03082222222222,Apple iPhone 15,2 sec 171 ms,2025-03-02 17:02:02,17.0,Sunday,1,Domingo
IMG_4380,IMG_4380.mov,Video,Interno (Captura Propia),2025-03-02 17:02:35,-37.87319166666667,-58.03081111111111,Apple iPhone 15,2 sec 471 ms,2025-03-02 17:02:35,17.0,Sunday,1,Domingo
IMG_4381,IMG_4381.mov,Video,Interno (Captura Propia),2025-03-02 17:02:40,-37.87319166666667,-58.03080277777778,Apple iPhone 15,2 sec 938 ms,2025-03-02 17:02:40,17.0,Sunday,1,Domingo
IMG_4384,IMG_4384.mov,Video,Interno (Captura Propia),2025-03-02 17:04:54,-37.873158333333336,-58.03081111111111,Apple iPhone 15,2 sec 905 ms,2025-03-02 17:04:54,17.0,Sunday,1,Domingo
IMG_4385,IMG_4385.mov,Video,Interno (Captura Propia),2025-03-02 17:04:56,-37.87316111111111,-58.03080277777778,Apple iPhone 15,2 sec 171 ms,2025-03-02 17:04:56,17.0,Sunday,1,Domingo
IMG_4386,IMG_4386.mov,Video,Interno (Captura Propia),2025-03-02 17:09:41,-37.87315,-58.03083333333333,Apple iPhone 15,2 sec 405 ms,2025-03-02 17:09:41,17.0,Sunday,1,Domingo
IMG_4387,IMG_4387.mov,Video,Interno (Captura Propia),2025-03-02 17:09:47,-37.8732,-58.03078333333333,Apple iPhone 15,2 sec 970 ms,2025-03-02 17:09:47,17.0,Sunday,1,Domingo
IMG_4391,IMG_4391.mov,Video,Interno (Captura Propia),2025-03-02 17:12:08,-37.87318055555556,-58.030875,Apple iPhone 15,2 sec 43 ms,2025-03-02 17:12:08,17.0,Sunday,1,Domingo
IMG_4390,IMG_4390.mov,Video,Interno (Captura Propia),2025-03-02 17:12:08,-37.87317777777778,-58.03088055555556,Apple iPhone 15,1 sec 938 ms,2025-03-02 17:12:08,17.0,Sunday,1,Domingo
IMG_4393,IMG_4393.mov,Video,Interno (Captura Propia),2025-03-02 17:14:24,-37.87318055555556,-58.03083888888889,Apple iPhone 15,2 sec 765 ms,2025-03-02 17:14:24,17.0,Sunday,1,Domingo
IMG_4394,IMG_4394.mov,Video,Interno (Captura Propia),2025-03-02 17:15:37,-37.87319444444445,-58.03073888888889,Apple iPhone 15,2 sec 971 ms,2025-03-02 17:15:37,17.0,Sunday,1,Domingo
IMG_4396,IMG_4396.mov,Video,Interno (Captura Propia),2025-03-02 17:15:43,-37.87319444444445,-58.03074166666666,Apple iPhone 15,1 sec 905 ms,2025-03-02 17:15:43,17.0,Sunday,1,Domingo
IMG_4397,IMG_4397.mov,Video,Interno (Captura Propia),2025-03-02 17:15:54,-37.87318333333334,-58.030813888888886,Apple iPhone 15,2 sec 905 ms,2025-03-02 17:15:54,17.0,Sunday,1,Domingo
IMG_4400,IMG_4400.xmp,Video,Interno (Captura Propia),2025-03-02 17:16:03,-37.8732,-58.03077222222222,Apple iPhone 15,2 sec 971 ms,2025-03-02 17:16:03,17.0,Sunday,1,Domingo
IMG_4408,IMG_4408.mov,Video,Interno (Captura Propia),2025-03-02 17:29:23,-37.87274444444444,-58.03004722222222,Apple iPhone 15,2 sec 538 ms,2025-03-02 17:29:23,17.0,Sunday,1,Domingo
IMG_4410,IMG_4410.xmp,Video,Interno (Captura Propia),2025:03:02 17:34:01,-37.874202777777775,-58.06274444444444,Apple iPhone 15,2 sec 838 ms,2025-03-02 17:34:01,17.0,Sunday,1,Domingo
